,sepal_length,sepal_width
59,1.7861872303620667,1.4009112528042678
60,2.372726906590171,1.804206184907501
61,4.089980158409292,1.3634605476127408
62,-0.5868071927887965,2.7594801696820355
63,5.368505795332125,1.781271786300983
64,1.0837500723823574,1.9143180410395895
65,-2.115566737888569,1.8151951800133064
66,3.9700765343645283,1.6694562971369404
67,-2.311559931512229,1.7413500386346925
68,1.0429831780648597,1.5485242806642365
69,-2.510521533379623,1.3062896390041832
70,5.771410361632716,1.8865335802520173
71,1.8021541562514518,1.6692600898667451
72,1.7204852116709193,1.3702934728757503
73,4.28030945202535,1.0335300603771544
74,1.9941729427817718,1.4945772586449315
75,-1.7984249170758786,1.3673157441835115
76,1.0159974369154785,1.5541312772652596
77,3.0842652082155855,0.8332116065386825
78,7.531812004553641,2.205003075207692
79,0.46242575388981294,1.4567958412399338
80,2.078537093552506,1.1448443886776642
81,1.94530868742145,1.2444935218871198
82,-0.41280806042371815,1.4285377857128223
83,-2.4231433874826123,1.49668517883908
84,0.20433580089513703,1.8435937281747572
85,3.2938512463713137,1.5256791835953643
86,5.686630559531619,2.677239514436535
87,3.3675274746449566,1.9934773757885556
88,3.8931528070597197,2.036091479571463
89,2.9969993034929296,1.530646230696931
90,0.99623740912495,1.5513147933711815
91,3.278888796299566,2.730587077040076
92,3.9693633181967747,1.3979956269072338
93,3.241124198470215,1.2194958063829833
94,5.438482489193533,2.610745442557132
95,1.4486026585506973,1.0218516059583342
96,6.506574571743393,1.1797653418664829
97,-0.7789101377711856,1.6311201810938099
98,0.400364395605333,1.2204113125565104
99,1.2104215582803421,1.4574026677111587
100,6.93495558427288,2.5750792019805724
101,-0.04879397605965062,1.5467009937979983
102,0.6519277529031324,1.6796787557149084
103,-0.13774398187316744,1.3546189120235936
104,4.517675399422252,1.6553646021640225
105,4.054629407220389,1.4389751798311288
106,3.9540336991036886,1.081208283831908
107,3.575791384177902,1.4388006580326715
108,-0.03543260435225855,1.5132664083065608
109,0.6560347257923892,1.209212015624191
110,1.6824408588496789,1.0730618688964937
111,1.4277933819647493,1.419137491111201
112,2.5281492894668722,1.0419055778023942
113,-1.9789732686253538,1.663509598217504
114,-0.44685018291747736,1.6163599928788965
115,1.0100076500674398,1.1471924124323214
116,1.1949418140042787,1.5325901002260252
117,-2.6369576681883236,1.0764698088003426
118,3.82985657941078,2.4374787847633717
119,-0.12762612428032227,1.1025569040014087
120,0.9363801297399684,1.0583279600961257
121,1.9853801033130831,1.1840766164589767
122,3.068845457300682,1.806896734749428
123,1.7563287542774888,1.4747982952000764
124,-3.0582721523808183,1.286317994399498
125,3.259214736991749,1.5171736295504243
126,-1.7611533236690533,1.2075733496514083
127,6.27890683710254,1.9966730111157474
128,1.0984661753128824,1.6013085477527729
129,1.3643217820597724,1.1689518417802123
130,6.73042246948253,2.3891166970180673
131,5.46602126849449,1.4108619841687247
132,-1.563894120672553,1.0622101684976104
133,5.653405769104151,1.6564834600581773
134,5.800014039350772,1.5562001124301987
135,2.9402926427709337,2.042444289654642
136,1.7997672612197302,1.2170962955079123
137,2.072773514593971,1.5351482811542951
138,3.980822672760727,1.1773709555454377
139,1.798200604162295,1.601817133458564
140,4.371630292366053,1.9679348377435417
141,3.6584602364901713,1.573491510534147
142,4.6536067510238155,2.021931406774817
143,2.2019624158386786,2.433343152266674
144,-2.9805762184310067,1.4979240371236073
145,3.3124687525441527,1.1663898502916232
146,5.091148416839802,1.8373974603942356
147,1.663846033141427,1.352577391331235
148,3.0485373129018782,2.067545730754109
149,4.677266915793241,0.9830611494430084
150,1.549332327534043,1.2708973685465634
151,-1.047535241420443,1.577398579944747
152,4.015106827591738,1.2965528250709903
153,4.249360516781132,1.0993933308252752
154,5.19310200523631,1.9717697948733575
155,1.0065441900986112,1.3207053195810219
156,5.052255926071113,2.6227179567350682
157,2.4682941871099735,1.3983582819331282
158,2.093812616751387,2.4382484087871417
159,9.295099610492818,2.2109012959724335
160,6.510262585262003,1.3163657442437002
161,6.185859095064123,1.2145008030419586
162,0.5322243645773734,1.1629293902224034
163,3.117452479477617,1.4237452592917579
164,4.0079987760482885,1.9860509588580004
165,4.867464289166503,1.6697524212496277
166,3.3591022477357044,1.4260444003498998
167,-0.2833570290230156,1.8481725950383676
168,4.650690123385057,2.3335312891884032
169,3.05516385660443,1.4773912176815396
170,-2.583288305429962,1.6523182742843576
171,2.9630223855336615,1.0555837405368123
172,2.3561355971147133,1.6386570929526674
173,3.1636925007128878,1.945065747602584
174,4.477370022153367,1.417541183160004
175,0.15961715862577852,1.9385206403660098
176,1.361583169240329,1.3724944500433938
177,0.9234454331358334,1.566328715877158
178,4.585932951307488,2.0440799995645764
179,0.7052451773232611,1.4522458582188287
180,-1.3978329098069253,1.2547237780847376
181,2.8645898110086163,1.476186618892835
182,2.358205121759378,1.1889484810683126
183,4.485365303529543,1.578051082815474
184,3.8068068200066167,2.4672239380642136
185,4.141748412505629,1.1332854682180624
186,4.577966495312194,1.174259655474202
187,1.4728388701118267,1.4837324044346394
188,10.857066266161183,1.5123120929351792
189,2.2292244704857085,1.5525611419749643
190,2.6024320934521814,1.3570140605792482
191,0.6736572995154504,1.6898854568763024
192,5.592132765954433,1.3190764124588457
193,1.4461955997675622,1.1781161114554328
194,6.9609952709236715,1.9492228486138221
195,3.638339269637972,1.8722619416376645
196,-2.672698216587357,1.1737419787934111
197,5.129871370758119,1.671062415996733
198,0.27634850147562234,1.4472785909993164
199,4.210677544444054,1.2019397915483192
200,2.719743917726405,1.1152586599910455
201,2.5987361491400884,1.4149871671001704
202,3.9826016959502466,1.3249658609940278
203,3.966379881236809,2.2172804046098062
204,-2.2463639627006486,1.5681996050153517
205,6.8972782750783805,1.0409518464982246
206,7.76050341795947,1.868664458938781
207,-4.396272747203888,1.3470994456211791
208,0.6544417353198123,1.2739751578448875
209,3.8018304369192917,1.2965792491101487
210,-1.5012146311253889,1.3064796659595193
211,4.556723275243677,2.0064048216775228
212,4.995592606961834,1.2399632094609934
213,1.97166221619675,1.0653698492066872
214,-0.5200597487981244,1.4946431214185127
215,-1.0584441687268458,1.1284171855711076
216,0.47416033742466834,1.3512351577616852
217,1.8461582899577065,1.2835645898062125
218,0.7673334302870225,1.433139503673586
219,-0.02567725731830004,1.5047038460234567
220,3.9486500599159777,1.8634604923252496
221,0.7182586983205791,2.5498230142754896
222,2.8467347925325925,1.2787160005529297
223,-4.465440802565393,1.355206724795801
224,1.0327406521762688,1.3696106032700073
225,2.312330847139135,1.128410092146393
226,-2.0156990917473045,1.497624668142345
227,9.646018039549805,2.3037954313983366
228,4.248385736255755,1.949900016524323
229,0.9466977815435152,1.197600768897696
230,5.459590939963864,1.5391554163241932
231,5.568489873314541,1.8266970287788191
232,-2.5157880462795714,1.1479914805602554
233,0.8143802027635335,1.1005261351405027
234,-0.48628435373632184,1.2024815138928049
235,3.284734193532593,1.2357279680839712
236,4.525222979366959,1.2066936608161356
237,6.687908337971617,1.578950228463211
238,-1.93380590961914,1.4948765108093809
239,2.6258802732942677,1.2791559794717817
240,1.3014343630371534,1.8986530581161578
241,2.089826191062961,1.7656733059961873
242,2.1585259039603617,1.3159369625483481
243,4.1267119855468835,2.126979811402114
244,1.8944271110444055,1.2792234011468195
245,5.631895994997226,1.7840953722582662
246,1.3694623684026257,1.3575934604715216
247,2.2437278982464615,2.0327093082284584
248,-3.7464754398826674,1.408735018207405
249,2.7409211939880644,1.4200013523796926
250,-3.094423605833774,1.6740696604755791
251,2.722877165937802,1.5358636888099115
252,4.228951023652216,1.642718976905319
253,0.28385529730060394,2.7793543628456225
254,0.016520440114124738,1.319339382378643
255,1.9447143106198117,1.0251008999700615
256,1.605807143660127,1.5899720353863123
257,3.1782120825127804,1.4434156709149015
258,-2.632654273390949,1.3722097475144033
259,4.4284440643342755,1.8289661271757716
260,1.9980158014172862,1.691503134953272
261,4.890998885274347,1.5210490214808186
262,3.108939846198451,1.4849022929563498
263,4.74353520544534,1.593088509110226
264,3.2184298215254303,1.324677705824647
265,1.3989353446196007,1.1471967329929105
266,0.6521189737025195,1.8149772259617336
267,2.9004760174399986,1.6170001450726263
268,3.1367938431252274,1.5444708433749135
269,1.4779455912875286,2.1176150150757866
270,7.5348983742861,1.6413335623374148
271,-1.1179232379612016,1.3213845345616657
272,4.4931574609035385,1.8281790140844745
273,0.2874306501947006,1.2731546534162548
274,-0.7814144579386707,1.7829763594519954
275,1.5586000418258712,1.6703564756156473
276,1.6878180147266033,1.5661231445107309
277,5.607968612484727,1.0558319512139491
278,6.76311546210364,0.9958144840279782
279,6.793371151795142,2.1366068774136435
280,1.9148126341256932,1.5408168034696534
281,0.19766145220558312,1.9087953958595125
282,3.0780164463883937,1.2252602834563222
283,-3.4561992752732182,1.1877849225565578
284,1.5386065037931762,1.102056821953884
285,5.388324861928856,1.7836958569259116
286,3.0512240440213856,1.636216860117582
287,6.354846650422767,1.7262450317511335
288,-1.839641372395463,1.404718080438312
289,2.255530362898351,1.9187462489754654
290,2.51228481783685,1.5421615009753353
291,5.8078881147846095,1.8314111351880547
292,-1.293069729792801,1.5572061130150117
293,0.9736902287172224,1.530860528280205
294,6.525115795401203,1.2653998653020326
295,3.7742555533901525,1.3554468570669267
296,1.0463568505152865,1.3842934791564225
297,1.775446643720917,1.2010902369748888
298,0.6130119285547502,1.441651619564707
299,0.12068925924575218,1.698213299862533
300,0.997027852830108,1.488275889437761
301,1.3306961088539477,1.8091059688253657
302,0.711344190732189,1.0622098425728077
303,-0.7208838232325312,1.4794480180669576
304,3.1530176077952485,1.923716812520561
305,-3.2559067289089385,1.6451294492550987
306,-0.7288667562881482,1.2171464052280507
307,3.9942500087322244,2.420674956408624
308,-0.6881052696504807,1.1584022071349778
309,6.780321249745681,0.9154605070088863
310,2.705841725614099,1.738142120254109
311,3.605985818458022,1.3168750594094116
312,1.7955361116483446,1.2246076426095893
313,5.76424516064812,1.918336903320754
314,-1.0674029951755952,1.19983179509937
315,4.024852227526518,1.3461523890543887
316,0.24397637187761323,1.278860258570574
317,3.1661422476438834,1.6937410148910363
318,0.40325801227784414,2.4692801434942693
319,0.5645632952737479,0.9860965280385809
320,-1.9614293308972892,1.2612678318216217
321,1.5729802046499157,1.3724444536492615
322,1.2780591569785102,1.436068662635707
323,1.4321024972422463,1.7746234497031064
324,2.170795528020247,1.4753626060097171
325,4.945218983716558,1.6004879270827184
326,1.9469124428577067,1.1701905325753141
327,-3.139152900618673,1.6654321936917962
328,1.1418209830798816,1.6242540816329956
329,0.7325786384301392,1.92118844869155
330,4.239340648709613,1.007609182735002
331,1.9723545355548948,1.498202936452348
332,2.287617010537274,1.9747353646909227
333,6.2745379629863836,1.6780272187202234
334,-0.6115290430945621,1.2355393491499675
335,7.35369385429331,1.5025154610463183
336,2.637009003825611,1.4834321080000479
337,2.9617592092429255,2.515034132556722
338,3.811490052845459,1.8741625353286802
339,5.57653293673498,1.1902647750244821
340,0.7088223399771488,1.7190603323507143
341,3.5771690009601103,2.219310012864412
342,0.9898272672330083,1.3365670144551771
343,3.1984000627317126,1.535805266256018
344,-1.213756381894376,1.4008338550417898
345,7.491265391278965,2.4254830916896917
346,0.5672657311646299,1.5905471251893006
347,1.7140819617631433,1.3214511955904682
348,4.0602165347225325,1.5040923827768735
349,4.984990514075001,1.8972976087514362
350,4.641069742760134,1.0320951133399408
351,-2.2349049902728337,2.294417988412007
352,-0.6294375736329832,1.4847517889557702
353,0.06700236294961592,1.902204671150897
354,5.0987433110610265,1.7498624890223868
355,-0.9211748149439217,0.9993754479339012
356,0.4460439260902538,1.0696666953812415
357,-0.05767538902324457,1.5297633916646347
358,3.367777745255071,2.7598389863334294
359,7.064795412991912,2.608752276267664
360,-0.819235949442177,1.3759450732964082
361,-0.09580557900326937,2.0498160140387705
362,0.8455559321976868,1.765706750785344
363,0.08709113322174475,1.0930304722311435
364,6.405490082081053,1.1382296412682114
365,6.24971641912331,2.5633141672945756
366,6.791010312574948,1.7275670061489152
367,2.318821748194227,1.2619010345301338
368,0.020541122546111297,1.4117585514462603
369,3.3302631580529134,2.55185353088838
370,5.946745653644683,1.9211906616554548
371,1.4344206422079924,1.2434689555135126
372,-0.7402961447582446,1.7629234289368036
373,5.744899384053338,0.9304141304949582
374,4.021678286398541,2.011207526347805
375,5.548631398702605,1.7140532509060307
376,0.49489487058172066,1.507593296481304
377,2.6355839337229163,1.4195493918271644
378,5.640902348193337,0.9531849623741855
379,-3.12445470728278,1.4333248011699675
380,0.9134955124625819,2.047005742945034
381,0.7048469671647805,2.5516051361798344
382,-1.0629318624538715,1.9026776110894534
383,-2.8407700030530707,1.7683337256681537
384,6.430256703919088,1.2300406935215988
385,-2.004908940444612,1.345913043474905
386,9.031888572706059,2.1518471398756316
387,3.681513338435911,1.0032642556181663
388,6.243031583062985,0.9786447400739589
389,-0.11092273276280598,1.3870774551934708
390,3.9695086198653846,1.3813786345340533
391,-1.2406492112227911,1.4500825417494712
392,1.7292178466526815,1.245434661960882
393,1.895770034256115,1.253992036539346
394,2.8405228600396306,2.0055606122673266
395,-1.774839719338046,1.0892097034777228
396,2.655120964486304,1.5841591373407897
397,0.648215287584803,1.517734672314165
398,2.885675737462112,1.2806233784824703
399,1.6434751203622084,1.6910658779050702
400,0.9866985749641617,2.137445437798622
401,1.4871072420490443,1.1281474095008897
402,4.4379018708594025,1.7722732284710125
403,7.778275960011083,1.7879877652555454
404,1.561082867842939,1.3888487328369212
405,-1.6766720677037916,1.444713079756702
406,-1.5093005120872727,1.237996835241156
407,8.125480482422827,2.0527336879248077
408,2.8130785978645725,1.2099014880160461
409,4.391143682601719,1.4023661445173012
410,2.171808256871263,2.007054894183395
411,4.452167370031274,1.6794419406349872
412,-0.034220761516079085,1.4483992636933287
413,-1.079334285662318,1.2681509194567557
414,0.5654679948856907,0.957983551552178
415,3.444411397864536,1.6169577074652364
416,7.010511061477047,1.1862027175431282
417,5.018924212906451,1.1602063781607859
418,5.0984653144065275,1.202887387019171
419,0.6287975954163629,1.2872584750470022
420,0.9689304221147116,1.358685648721582
421,3.8990277105684545,1.329583603481893
422,2.681997004187848,1.7694705333575103
423,3.529459809247374,1.4907075776530898
424,3.074578423478077,1.8868078170881049
425,2.6916261007558266,1.5041571214216976
426,5.030794109005982,2.0261128353989584
427,-1.900380845910905,1.5295429079912823
428,2.3679287860172935,1.7846215285924882
429,0.3952762015453288,1.5065504529967009
430,2.6820106898136387,1.421125893634096
431,6.570538856661274,1.2659773946360462
432,1.6546501472763793,1.0701746753206691
433,2.4509473494891827,1.3238858102453617
434,1.245062007311047,2.5792284580982834
435,3.353667970300392,1.7571366677992521
436,1.9011942528469181,2.026554352742191
437,3.572947462732458,1.7220438827070528
438,2.7939029217560507,1.2516679958867136
439,3.756501740660633,2.3971783567192237
440,5.143169538207773,1.7247325432631324
441,-0.8754462758256586,1.85082538616686
442,0.48273718508973945,3.0871139395846146
443,2.8481718705332897,1.9334206925195474
444,0.8722015407484801,1.5901751399002948
445,0.8508848878417784,1.998528497444602
446,1.9374320596774277,2.3585651985716893
447,1.4433717420638288,2.7905464371054047
448,5.402898296667152,1.0227261870478686
449,1.0963399116419754,1.378390075463347
450,3.9543107391116137,2.029281543537996
451,1.9858236117357975,1.2617367121698637
452,1.9441176987580229,2.5971864914575855
453,0.40542064374142045,1.9377033238938464
454,0.3864975958578342,1.6381290279493577
455,0.6780923206216444,1.43008205503115
456,7.214569567905745,1.0759754536256734
457,-1.0525337759823146,1.214953377200465
458,4.359316769389298,1.852089575711554
459,0.06713036576254633,1.6272948078275826
460,2.6518440242852965,1.3918992106256036
461,2.7037951880603335,1.1909484052114618
462,0.41809482359422734,1.6524028644805357
463,0.9573571401957163,2.390831093386693
464,4.0854421692899905,2.201639224474836
465,7.845899293645454,2.529855703055037
466,1.338439009565428,1.465519184509612
467,4.164510623792045,1.3480937975347693
468,0.5066386033207564,1.6119908101528801
469,6.756953401128143,2.2778196283992385
470,2.9962052009808584,1.030053273636533
471,0.5611665766155781,1.7290523503631223
472,3.0703818088129737,1.4222703799861278
473,2.4117521850985497,1.658586332420818
474,5.875358152496589,1.450470731047545
475,0.37009235679983665,1.627757023036678
476,5.6539139426447775,0.9409172952212305
477,3.8695978906405175,1.9054298450755205
478,9.243869942241307,2.1433108774226315
479,4.356455933669105,2.282876866724055
480,0.6435790348161644,1.5847842579157012
481,-1.0510964609416729,1.424855267713521
482,5.511409004627487,1.55403186122687
483,6.18732093746672,1.9557061974970191
484,-0.4766588708927905,1.176210430282534
485,2.6894685671038676,1.3171042433365
486,-1.1869642628962538,1.9360632453746867
487,6.394028699282684,1.4826767574763975
488,2.3954958898218126,1.3809117839202227
489,0.511667386272957,1.489912509659181
490,-0.29689946712957915,1.4051793021518737
491,-0.7518243918826089,1.6012699107272
492,1.861371223649965,1.161843981178532
493,4.311390914306102,2.7999097307594543
494,0.9793132546019054,1.966467264551942
495,2.250488126399942,1.4508035485017925
496,1.0556352455170404,1.5996580669882219
497,4.199745143066741,0.890843845971467
498,1.6867015040485243,1.4460179905907438
499,4.240086704304349,2.3680234817866306
500,4.534371203795614,1.3035470680394978
501,-1.4788718030793508,1.6994879254379125
502,1.2466218201180426,1.429405486455609
503,4.9141238131689375,2.7035812869610862
504,4.2947609460270995,1.414583213877195
505,1.3740286895147313,2.22015564892046
506,5.755695673378437,1.796661253795426
507,0.6123588341721204,1.756199658571822
508,1.559428515653829,1.3282750134179604
509,1.9203499002630446,1.6533595721245289
510,6.917030418342803,2.4185301221740634
511,2.975809533536619,1.5380784315634524
512,1.846602706304328,1.6758099765649057
513,-0.7836824831356257,1.1552881450570693
514,4.279072175201267,1.3691306939881784
515,-2.3188316699768006,1.243646053638963
516,3.3663410698066194,2.4285346844002214
517,5.0514255523002864,1.0430411630144039
518,2.0254405402366977,1.9150862261706294
519,0.6436413948954471,1.386905558142538
520,2.1041577875455477,1.5682822654257478
521,-0.048224048505900556,1.1692351412205064
522,2.456132061036818,2.885491085828003
523,-3.1257909611057504,1.1808731618609556
524,8.9224609857571,1.4898030085761458
525,2.7762322892414035,1.060082026462774
526,3.537032679085987,1.1426286427674868
527,5.541773849468595,1.7440921676619765
528,4.687520861786166,1.7254433751205587
529,4.4294956817828455,1.5972696908409407
530,-1.3107815796921127,2.5250926843241355
531,-0.7909248249952151,0.9835828260533245
532,5.424278008371835,1.022227816788346
533,0.6102630559972168,1.359952074382636
534,-0.3343896133321432,1.1887842530646295
535,5.967454225257985,1.9936784416175237
536,1.764921710475179,1.4324995390960082
537,1.8438255126643666,1.3106978897981663
538,3.17376278074751,1.4329338742468978
539,0.642606602255354,1.3002791152886541
540,3.474411424958233,1.8211230894133428
541,0.2041097140972848,1.6890647338797735
542,8.863223191961865,2.2239248026239022
543,5.220856075886549,2.0659807813671427
544,4.890759243474483,1.2077093578997604
545,0.6563155819889847,1.2698634056169285
546,-0.18718481011704247,1.1023313266715906
547,1.1824785823979973,1.4371575128818197
548,3.125506233360782,1.21841383414028
549,-1.0061278204362274,1.311111846512228
550,3.970136565394946,1.5211262830683945
551,-1.0186610024233957,0.9802262052843213
552,0.8951502470043048,1.1160143870952615
553,-1.7626147835507306,1.5974141870532383
554,-1.0951836939683384,1.5920383002679497
555,1.2966073179029336,1.0877113621820418
556,0.7745940227011251,1.688585653166548
557,6.789768672713808,1.7177490351867168
558,0.49318832940939855,1.2650770958547997
559,3.5666248210554836,1.5866813808742875
560,2.6578271060428706,1.5623844222189094
561,5.970121991726717,1.9312992981330652
562,1.3760503067412326,2.151775335467952
563,-0.8802014620619307,1.5008267312233519
564,0.9504754650112291,1.6636671084526902
565,4.858137883384727,1.0494772361605047
566,-0.15427544413409558,1.8110072971447415
567,9.963906991589427,2.623078257863718
568,5.543955814734254,1.4850320035751732
569,-1.4783642946205546,1.3532484017606479
570,2.7087134273314795,1.435022622374679
571,3.4112961351900157,2.107615097033167
572,5.917525975680096,0.988237040753197
573,6.018257342783451,2.9602991824101
574,4.082569578119394,2.826299115953214
575,3.1465806745502243,1.7010527900440293
576,1.9514214271329233,1.7129687682515353
577,-0.9171461528723831,1.8023746353288659
578,6.096186982907947,1.452415770886151
579,2.6111992049094335,1.3059925725040877
580,1.684729090578894,1.8770079449094663
581,0.9076326366565913,2.116972822021523
582,1.055353316296784,2.025331234714949
583,-1.9578231626391667,1.640318418460217
584,2.6147272948857094,1.9064482945332302
585,0.9419840747275524,2.1485146301909697
586,3.1953859255278263,1.525724114421589
587,1.111079239318658,1.3336794171387325
588,3.858740535701119,1.9485668907800981
589,2.6600657545745814,1.7642887929331759
590,-2.118012266186689,1.815554977446101
591,0.5241871432340682,1.6448729425419368
592,-2.2684374571560406,1.5730289220948153
593,3.6685718659615145,2.4767343608765438
594,0.09254170016411194,1.6907487885462946
595,5.47153791317783,1.7746175131874584
596,3.5755383649358934,1.3366847420482986
597,2.2947445116205047,1.0915576236995683
598,8.468089533802168,0.9926790593088466
599,5.514448477882985,0.8768355383557433
600,1.7433873197500702,1.5354618453693822
601,1.8668443834193422,1.2680093984166096
602,5.568783061567318,1.2419005348919971
603,2.4852709351043947,1.4324687854125309
604,-0.8649429456202817,1.2721072582604596
605,3.5272377408802082,1.8931796598757178
606,6.57437630886786,2.0446987688784746
607,6.157866601347479,1.8782846812197118
608,4.800796557704462,1.271589043471927
609,3.1160116727056564,1.4403239927784688
610,0.7177876048946714,1.2169461970224957
611,-2.754916746590078,1.1111956210296445
612,1.2587719783552398,1.2705006680841697
613,0.005300107342337518,1.1398105122275803
614,0.21629206169223328,1.701664117013948
615,4.1326355389578575,1.3184607665228636
616,4.782743305197145,1.457618044088576
617,-1.9341319345718206,1.3990489927089405
618,6.390450858039093,1.1843940421140118
619,1.0724915456070938,1.1714167615687008
620,0.9855178776677073,2.3180996071661766
621,2.925432307544143,1.6669860239610008
622,-1.9115381636036677,2.0479388477799443
623,4.744912589056068,2.022032609174575
624,2.5048853353006937,1.4536479248171683
625,2.2831880298024783,1.8928085397752543
626,-1.6728510870508553,1.2021378621243248
627,3.919765914449627,1.8840093403699432
628,-0.9122191226127379,2.341035524030448
629,5.379234474869443,1.9720108752113639
630,5.737461920712332,1.2707570769134529
631,1.4317475038030805,1.497342610457934
632,4.885273699681624,1.0441714490810676
633,3.2204106005688855,2.208244533048937
634,3.495442706128171,2.2605475428400013
635,-0.07482944927476008,2.3831786551037175
636,0.6009946766593609,1.1488557141625515
637,6.476867779793441,1.3060708601539233
638,3.632924073266999,1.444572761193524
639,-1.2359124194020994,1.53668849619102
640,2.714264198781553,1.5303339077105247
641,-1.5063390220303572,1.0630560679716083
642,-1.2510344285644956,1.7747751501886675
643,-1.7432799736590594,1.3902374995115017
644,-0.269722066307182,1.655819770914385
645,3.343488562985746,1.4580760347670552
646,2.976722009425,1.2164477672726808
647,0.8666119864128647,1.8762517715988627
648,-0.7344600766837981,2.0889749779055165
649,4.089824286817892,1.760326665163147
650,2.374336777855547,1.0137458091108178
651,9.128280787607267,2.549705689777569
652,0.9280046730565724,1.3375118865960764
653,2.230915577936593,2.928715952856826
654,1.6838864337342407,1.7149289586679295
655,3.5411461599611114,2.2082023638255244
656,4.713703281598765,1.7988014237070744
657,-0.4177153365585613,1.7340766710315307
658,4.675608413760867,1.7221157761765067
659,1.0106048122058935,1.3536769438873402
660,2.5272429286325857,1.806640095674533
661,0.7035292486418285,1.6503356627570676
662,1.1167392250956054,1.3130910598485155
663,6.42669011030702,1.7266513842208253
664,2.5776287354093275,2.025366262989417
665,1.6790568408425046,0.9725994612157323
666,0.7817310856224113,1.2989610762789172
667,4.922794264474362,1.5659290244419222
668,8.099429035983269,1.4323039100556967
669,0.7340356498430876,2.168886778765374
670,-0.4676542192029916,1.5298347164083406
671,4.074274209362878,1.7059199756862544
672,3.646010364682472,2.5276360998472223
673,2.8526713852797814,1.5427714106690507
674,2.554759059661193,1.1679432302054946
675,3.630284588085102,1.8253578298436102
676,3.725750058597408,1.5013746740533571
677,0.5684837445538397,1.908291241414512
678,1.327582697772037,1.5123429020263965
679,12.671989387033035,3.1850962388760165
680,5.2265165549939505,1.2601497377771953
681,-2.559823964154433,1.7849459491808473
682,1.9530513273626073,1.5001477580624005
683,3.6785980995669214,1.540517116232887
684,3.045696969406083,2.3773662429185847
685,1.6399441503236771,1.8421472352464847
686,0.4711677839587917,1.4270307980844048
687,1.9523275283024208,0.9205459001146304
688,0.22465593016271207,1.8664087364663662
689,5.74348568084953,1.5359985140537475
690,2.9327277548531887,1.1731659884584709
691,0.039734276686477644,1.8069075828570804
692,2.039575669047383,1.1024521113783403
693,1.7155089682728768,1.2393577797983515
694,1.8318452960356275,1.5796372529451956
695,5.649764591210538,1.6408023052875675
696,8.236708627954506,1.3722766715188164
697,0.42762426459786185,1.5537167876837332
698,3.0661763893551357,1.3797851274369146
699,4.396028973567774,1.4369090732381116
700,4.157270129356376,1.2305109229777
701,4.070110154022263,1.3429345565807989
702,-0.4443725140461633,1.1726873168041922
703,0.8023565606592119,1.5070544303349318
704,1.883510399095285,1.6755725398419208
705,4.052312978250892,1.5116461304858755
706,-0.08628575138807218,1.1066076199517187
707,3.45560118386284,1.2690573006439394
708,-3.6304311081259013,1.3272020854872495
709,5.615874159947675,2.1925687099105255
710,0.21891387568990447,1.087072933573498
711,2.233355443980845,1.3944174979447617
712,-0.9971925679019533,1.9520382485731138
713,3.0218641939049973,1.7990835452638818
714,2.175926226006717,1.7196023964784801
